Order,Flag_classifyL1,Flag_classifyL2,MedCodeID,Term,Flag_L1_L2,Notes
6455,Osteoporosis,Osteoporosis,a5144161000006119,Adult idiopathic generalised osteoporosis,L1:Osteoporosis_L2:Osteoporosis,
6456,Osteoporosis,Osteoporosis,a5144181000006112,Juvenile idiopathic generalised osteoporosis,L1:Osteoporosis_L2:Osteoporosis,
6457,Osteoporosis,Osteoporosis,a5144201000006113,Secondary generalised osteoporosis,L1:Osteoporosis_L2:Osteoporosis,
6458,Osteoporosis,Osteoporosis,a5144231000006117,Transient osteoporosis of hip,L1:Osteoporosis_L2:Osteoporosis,
6459,Osteoporosis,Osteoporosis,a5144241000006110,Transient osteoporosis of hip in pregnancy,L1:Osteoporosis_L2:Osteoporosis,
6460,Osteoporosis,Osteoporosis,a5144261000006114,Secondary localised osteoporosis,L1:Osteoporosis_L2:Osteoporosis,
6461,Osteoporosis,Osteoporosis,a54058015,Postmenopausal osteoporosis,L1:Osteoporosis_L2:Osteoporosis,
6462,Osteoporosis,Osteoporosis,a556881000000111,Minimal trauma fracture due to unspecified osteoporosis,L1:Osteoporosis_L2:Osteoporosis,
6463,Osteoporosis,Osteoporosis,a5588801000006119,Primary osteoporosis,L1:Osteoporosis_L2:Osteoporosis,
6464,Osteoporosis,Osteoporosis,a5588811000006116,Age-related osteoporosis,L1:Osteoporosis_L2:Osteoporosis,
6465,Osteoporosis,Osteoporosis,a5650941000006111,Regional osteoporosis,L1:Osteoporosis_L2:Osteoporosis,
6466,Osteoporosis,Osteoporosis,a625381000006110,Dissuse osteoporosis,L1:Osteoporosis_L2:Osteoporosis,
6467,Osteoporosis,Osteoporosis,a6515141000006116,Osteoporosis due to corticosteroid,L1:Osteoporosis_L2:Osteoporosis,
6468,Osteoporosis,Osteoporosis,a6517621000006110,Osteoporosis dietary education,L1:Osteoporosis_L2:Osteoporosis,
6469,Osteoporosis,Osteoporosis,a6517651000006118,Osteoporosis exercise education,L1:Osteoporosis_L2:Osteoporosis,
6470,Osteoporosis,Osteoporosis,a6518361000006111,Hip DEXA scan result osteoporotic,L1:Osteoporosis_L2:Osteoporosis,
6471,Osteoporosis,Osteoporosis,a6518511000006119,Lumbar DEXA scan result osteoporotic,L1:Osteoporosis_L2:Osteoporosis,
6472,Osteoporosis,Osteoporosis,a6549131000006116,Osteoporosis health education,L1:Osteoporosis_L2:Osteoporosis,
6473,Osteoporosis,Osteoporosis,a668551000000116,Femoral neck DXA scan result osteoporotic,L1:Osteoporosis_L2:Osteoporosis,
6474,Osteoporosis,Osteoporosis,a7232171000006117,Femoral neck dual energy X-ray photon absorptiometry scan result osteoporotic,L1:Osteoporosis_L2:Osteoporosis,
6475,Osteoporosis,Osteoporosis,a7232181000006119,Femoral neck dual energy X-ray absorptiometry (DEXA) scan result osteoporotic,L1:Osteoporosis_L2:Osteoporosis,
6476,Osteoporosis,Osteoporosis,a7567881000006113,Osteoporosis clinic,L1:Osteoporosis_L2:Osteoporosis,
6477,Osteoporosis,Osteoporosis,a7573051000006110,Secondary osteoporosis,L1:Osteoporosis_L2:Osteoporosis,
6478,Osteoporosis,Osteoporosis,a786501000006117,Idiopathic generalised osteoporosis,L1:Osteoporosis_L2:Osteoporosis,
